ID	Transcript number	PERSON	NUMBER	PERSON.NUMBER	ANIMACY	REFLEXIVITY	VOICE
823	TOR_C_00018_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
824	TOR_C_00024_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
825	TOR_C_0055_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
826	TOR_C_0090_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
827	TOR_C_0037_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
828	TOR_C_0071_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
829	TOR_C_0093_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
830	TOR_C_00033_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
831	TOR_C_0037_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
832	TOR_C_0049_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
833	TOR_C_0050_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
834	TOR_C_0053_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
835	TOR_C_0051_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
836	TOR_C_0071_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
837	TOR_C_0037_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
838	TOR_C_0041_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
839	TOR_C_0089_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
840	TOR_C_0046_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
841	TOR_C_0050_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
842	TOR_C_0053_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
843	TOR_C_0071_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
844	TOR_C_0051_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
845	TOR_C_0049_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
846	TOR_C_0060_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
847	TOR_C_0076_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
848	TOR_C_0046_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
849	TOR_C_0050_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
850	TOR_C_0050_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
851	TOR_C_0053_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
852	TOR_C_0053_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
853	TOR_C_0053_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
854	TOR_C_0071_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
855	TOR_C_00024_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
856	TOR_C_0001_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
857	TOR_C_00018_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
858	TOR_C_0009_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
859	TOR_C_0001_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
860	TOR_C_0001_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
861	TOR_C_0001_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
862	TOR_C_0001_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
863	TOR_C_00013_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
864	TOR_C_00013_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
865	TOR_C_00020_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
866	TOR_C_00028_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
867	TOR_C_00033_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
868	TOR_C_0004_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
869	TOR_C_0007_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
870	TOR_C_0008_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
871	TOR_C_0009_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
872	TOR_C_0009_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
873	TOR_C_0009_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
874	TOR_C_0009_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
875	TOR_C_0009_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
876	TOR_C_00013_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
877	TOR_C_00013_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
878	TOR_C_00018_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
879	TOR_C_00018_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
880	TOR_C_00019_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
881	TOR_C_00019_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
882	TOR_C_0001_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
883	TOR_C_0003_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
884	TOR_C_0005_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
885	TOR_C_0050_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
886	TOR_C_0050_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
887	TOR_C_0051_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
888	TOR_C_0060_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
889	TOR_C_0068_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
890	TOR_C_0079_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
891	TOR_C_00013_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
892	TOR_C_00020_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
893	TOR_C_0049_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
894	TOR_C_00018_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
895	TOR_C_00013_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
896	TOR_C_00021_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
897	TOR_C_00011_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
898	TOR_C_00033_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
899	TOR_C_0003_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
900	TOR_C_00034_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
901	TOR_C_0009_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
902	TOR_C_00024_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
903	TOR_C_00024_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
904	TOR_C_00030_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
905	TOR_C_00033_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
906	TOR_C_00033_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
907	TOR_C_00013_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
908	TOR_C_00018_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
909	TOR_C_0007_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
910	TOR_C_0003_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
911	TOR_C_00034_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
912	TOR_C_00024_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
913	TOR_C_0001_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
914	TOR_C_0089_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
915	TOR_C_0089_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
916	TOR_C_00034_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
917	TOR_C_0090_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
918	TOR_C_0054_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
919	TOR_C_0041_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	ACTIVE
920	TOR_C_0050_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	PASSIVE
921	TOR_C_00024_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	PASSIVE
922	TOR_C_0037_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	PASSIVE
923	TOR_C_0057_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	PASSIVE
924	TOR_C_00020_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	PASSIVE
925	TOR_C_00011_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	PASSIVE
926	TOR_C_00030_tagged.txt	3	SG	3SG	INANIMATE	NON-REFL	PASSIVE
927	TOR_C_0050_tagged.txt	3	SG	3SG	INANIMATE	REFL	ACTIVE
928	TOR_C_0090_tagged.txt	3	SG	3SG	INANIMATE	REFL	ACTIVE
929	TOR_C_00034_tagged.txt	3	SG	3SG	INANIMATE	REFL	ACTIVE
930	TOR_C_0062_tagged.txt	3	SG	3SG	INANIMATE	REFL	ACTIVE
931	TOR_C_0062_tagged.txt	3	SG	3SG	INANIMATE	REFL	ACTIVE
932	TOR_C_0083_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
933	TOR_C_0062_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
934	TOR_C_0079_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
935	TOR_C_0049_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
936	TOR_C_0089_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
937	TOR_C_0064_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
938	TOR_C_0082_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
939	TOR_C_0008_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
940	TOR_C_0071_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
941	TOR_C_0050_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
942	TOR_C_0041_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
943	TOR_C_0009_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
944	TOR_C_0040_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
945	TOR_C_0079_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
946	TOR_C_0047_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
947	TOR_C_0063_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
948	TOR_C_0004_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
949	TOR_C_0049_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
950	TOR_C_0049_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
951	TOR_C_0068_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
952	TOR_C_0004_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
953	TOR_C_0068_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
954	TOR_C_0089_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
955	TOR_C_0004_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
956	TOR_C_00034_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
957	TOR_C_0090_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
958	TOR_C_00023_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
959	TOR_C_00018_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
960	TOR_C_00023_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
961	TOR_C_00011_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
962	TOR_C_00013_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
963	TOR_C_00018_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
964	TOR_C_00011_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
965	TOR_C_0001_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
966	TOR_C_00018_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
967	TOR_C_00029_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
968	TOR_C_00033_tagged.txt	3	SG	3SG	INANIMATE	REFL	PASSIVE
969	TOR_C_00028_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
970	TOR_C_0009_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
971	TOR_C_0009_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
972	TOR_C_0050_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
973	TOR_C_0049_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
974	TOR_C_0042_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
975	TOR_C_0051_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
976	TOR_C_00024_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
977	TOR_C_00024_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
978	TOR_C_00028_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
979	TOR_C_00029_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
980	TOR_C_0008_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
981	TOR_C_0040_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
982	TOR_C_0040_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
983	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
984	TOR_C_0045_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
985	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
986	TOR_C_0048_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
987	TOR_C_0051_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
988	TOR_C_0054_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
989	TOR_C_0055_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
990	TOR_C_0055_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
991	TOR_C_0058_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
992	TOR_C_0064_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
993	TOR_C_0070_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
994	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
995	TOR_C_0040_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
996	TOR_C_00011_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
997	TOR_C_0004_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
998	TOR_C_0053_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
999	TOR_C_0080_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1000	TOR_C_00033_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1001	TOR_C_0050_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1002	TOR_C_0092_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1003	TOR_C_0037_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1004	TOR_C_00010_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1005	TOR_C_00027_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1006	TOR_C_0038_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1007	TOR_C_0045_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1008	TOR_C_0050_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1009	TOR_C_0050_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1010	TOR_C_0050_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1011	TOR_C_0050_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1012	TOR_C_00010_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1013	TOR_C_0003_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1014	TOR_C_0003_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1015	TOR_C_0037_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1016	TOR_C_0049_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1017	TOR_C_0050_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1018	TOR_C_0089_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1019	TOR_C_0089_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1020	TOR_C_00019_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1021	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1022	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1023	TOR_C_0002_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1024	TOR_C_0083_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1025	TOR_C_0002_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1026	TOR_C_0037_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1027	TOR_C_0042_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1028	TOR_C_00015_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1029	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1030	TOR_C_0082_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1031	TOR_C_00019_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1032	TOR_C_0052_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1033	TOR_C_0055_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1034	TOR_C_00033_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1035	TOR_C_0061_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1036	TOR_C_0003_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1037	TOR_C_0049_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1038	TOR_C_0049_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1039	TOR_C_0079_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1040	TOR_C_0079_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1041	TOR_C_00029_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1042	TOR_C_0001_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1043	TOR_C_0001_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1044	TOR_C_00010_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1045	TOR_C_00010_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1046	TOR_C_00010_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1047	TOR_C_00020_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1048	TOR_C_00024_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1049	TOR_C_00025_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1050	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1051	TOR_C_0007_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1052	TOR_C_0038_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1053	TOR_C_0040_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1054	TOR_C_0040_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1055	TOR_C_0045_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1056	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1057	TOR_C_0050_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1058	TOR_C_0053_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1059	TOR_C_0071_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1060	TOR_C_0077_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1061	TOR_C_0090_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1062	TOR_C_0100_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1063	TOR_C_0101_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1064	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1065	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1066	TOR_C_00011_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1067	TOR_C_00016_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1068	TOR_C_00016_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1069	TOR_C_00019_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1070	TOR_C_0007_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1071	TOR_C_0040_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1072	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1073	TOR_C_0047_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1074	TOR_C_0047_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1075	TOR_C_00013_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1076	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1077	TOR_C_0048_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1078	TOR_C_00019_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1079	TOR_C_0041_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1080	TOR_C_00011_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1081	TOR_C_0008_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1082	TOR_C_00034_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1083	TOR_C_0045_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1084	TOR_C_00010_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1085	TOR_C_0076_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1086	TOR_C_00010_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1087	TOR_C_0009_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1088	TOR_C_0080_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1089	TOR_C_0067_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1090	TOR_C_0046_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1091	TOR_C_0048_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
1092	TOR_C_0079_tagged.txt	3	SG	3SG	ANIMATE	NON-REFL	ACTIVE
